blockname,availability,timeblock
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1600/09JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1700/09JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1800/09JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:1900/09JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2000/09JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2100/09JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2200/09JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,09JAN2017:2300/09JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0000/10JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0100/10JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0200/10JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0300/10JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0400/10JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0500/10JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0600/10JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0700/10JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0800/10JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:0900/10JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1000/10JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1100/10JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1200/10JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1300/10JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1400/10JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1500/10JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1600/10JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1700/10JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1800/10JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:1900/10JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2000/10JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2100/10JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2200/10JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,10JAN2017:2300/10JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0000/11JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0100/11JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0200/11JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0300/11JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0400/11JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0500/11JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0600/11JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0700/11JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0800/11JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:0900/11JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1000/11JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1100/11JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1200/11JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1300/11JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1400/11JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1500/11JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1600/11JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,m,11JAN2017:1700/11JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,m,11JAN2017:1800/11JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:1900/11JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2000/11JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2100/11JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2200/11JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,11JAN2017:2300/11JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0000/12JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0100/12JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0200/12JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0300/12JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0400/12JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0500/12JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0600/12JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0700/12JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0800/12JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:0900/12JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1000/12JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1100/12JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1200/12JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1300/12JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1400/12JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1500/12JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1600/12JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1700/12JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1800/12JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:1900/12JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2000/12JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2100/12JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2200/12JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,12JAN2017:2300/12JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,m,13JAN2017:0000/13JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0100/13JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0200/13JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0300/13JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0400/13JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0500/13JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0600/13JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0700/13JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0800/13JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:0900/13JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1000/13JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1100/13JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1200/13JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1300/13JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1400/13JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1500/13JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1600/13JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1700/13JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1800/13JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:1900/13JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:2000/13JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:2100/13JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:2200/13JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,13JAN2017:2300/13JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0000/14JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0100/14JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0200/14JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0300/14JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0400/14JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0500/14JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0600/14JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0700/14JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0800/14JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:0900/14JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1000/14JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1100/14JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1200/14JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1300/14JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1400/14JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1500/14JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1600/14JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1700/14JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1800/14JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:1900/14JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:2000/14JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:2100/14JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:2200/14JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,14JAN2017:2300/14JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0000/15JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0100/15JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0200/15JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0300/15JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0400/15JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0500/15JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0600/15JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0700/15JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0800/15JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:0900/15JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1000/15JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1100/15JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1200/15JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1300/15JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1400/15JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1500/15JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1600/15JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1700/15JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1800/15JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:1900/15JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:2000/15JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:2100/15JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:2200/15JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,15JAN2017:2300/15JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0000/16JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0100/16JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0200/16JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0300/16JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0400/16JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0500/16JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0600/16JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0700/16JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0800/16JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:0900/16JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1000/16JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1100/16JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1200/16JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1300/16JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1400/16JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1500/16JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1600/16JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1700/16JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1800/16JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:1900/16JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:2000/16JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:2100/16JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:2200/16JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,16JAN2017:2300/16JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0000/17JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0100/17JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0200/17JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0300/17JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0400/17JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0500/17JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0600/17JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0700/17JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0800/17JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:0900/17JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1000/17JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1100/17JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1200/17JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1300/17JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1400/17JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1500/17JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1600/17JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1700/17JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1800/17JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:1900/17JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:2000/17JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:2100/17JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:2200/17JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,17JAN2017:2300/17JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0000/18JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0100/18JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0200/18JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0300/18JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0400/18JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0500/18JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0600/18JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0700/18JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0800/18JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:0900/18JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1000/18JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1100/18JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1200/18JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1300/18JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1400/18JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1500/18JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1600/18JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1700/18JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1800/18JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:1900/18JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:2000/18JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:2100/18JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:2200/18JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,18JAN2017:2300/18JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0000/19JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0100/19JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0200/19JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0300/19JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0400/19JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0500/19JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0600/19JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0700/19JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0800/19JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:0900/19JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1000/19JAN2017:1100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1100/19JAN2017:1200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1200/19JAN2017:1300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1300/19JAN2017:1400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1400/19JAN2017:1500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1500/19JAN2017:1600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1600/19JAN2017:1700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1700/19JAN2017:1800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1800/19JAN2017:1900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:1900/19JAN2017:2000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:2000/19JAN2017:2100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:2100/19JAN2017:2200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:2200/19JAN2017:2300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,19JAN2017:2300/19JAN2017:2400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0000/20JAN2017:0100
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0100/20JAN2017:0200
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0200/20JAN2017:0300
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0300/20JAN2017:0400
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0400/20JAN2017:0500
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0500/20JAN2017:0600
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0600/20JAN2017:0700
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0700/20JAN2017:0800
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0800/20JAN2017:0900
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:0900/20JAN2017:1000
SHG/MINNESOTA RIVER/PRECIP/NDGD-RTMA,a,20JAN2017:1000/20JAN2017:1100
